2,15,0.045717,30
2,15,0.090459,29
2,15,0.065726,28
2,15,0.008754,27
2,15,0.031771,26
2,15,0.055778,25
2,15,0.026646,24
2,15,0.047726,23
2,15,0.063679,22
2,15,0.064771,21
2,15,0.070739,20
2,15,0.016679,19
2,15,0.089766,18
2,15,0.019770,17
2,15,0.000019,16
2,15,0.004655,15
2,15,0.061780,14
2,15,0.034646,13
2,15,0.027682,12
2,15,0.075799,11
2,15,0.058601,10
2,15,0.075735,9
2,15,0.092762,8
2,15,0.034701,7
2,15,0.065744,6
2,15,0.091554,5
2,15,0.071828,4
2,15,0.004805,3
2,15,0.006440,2
2,15,0.012859,1
2,15,0.045685,30
2,15,0.090707,29
2,15,0.065811,28
2,15,0.008758,27
2,15,0.024979,26
2,15,0.055631,25
2,15,0.026734,24
2,15,0.047675,23
2,15,0.063772,22
2,15,0.064442,21
2,15,0.070689,20
2,15,0.016694,19
2,15,0.089715,18
2,15,0.019671,17
2,15,0.000019,16
2,15,0.004769,15
2,15,0.061736,14
2,15,0.034789,13
2,15,0.027754,12
2,15,0.075817,11
2,15,0.058793,10
2,15,0.046905,9
2,15,0.092704,8
2,15,0.034700,7
2,15,0.065787,6
2,15,0.091780,5
2,15,0.071741,4
2,15,0.004795,3
2,15,0.006978,2
2,15,0.014649,1
2,15,0.045676,30
2,15,0.090686,29
2,15,0.065684,28
2,15,0.008688,27
2,15,0.031656,26
2,15,0.055670,25
2,15,0.026667,24
2,15,0.047712,23
2,15,0.063718,22
2,15,0.064659,21
2,15,0.070681,20
2,15,0.016717,19
2,15,0.089690,18
2,15,0.019681,17
2,15,0.000018,16
2,15,0.004683,15
2,15,0.061655,14
2,15,0.032668,13
2,15,0.027642,12
2,15,0.075775,11
2,15,0.058681,10
2,15,0.075674,9
2,15,0.092666,8
2,15,0.034720,7
2,15,0.065736,6
2,15,0.091677,5
2,15,0.071705,4
2,15,0.004695,3
2,15,0.006322,2
2,15,0.015094,1
2,15,0.045687,30
2,15,0.090680,29
2,15,0.065691,28
2,15,0.008666,27
2,15,0.012629,26
2,15,0.055688,25
2,15,0.026654,24
2,15,0.047785,23
2,15,0.063690,22
2,15,0.064725,21
2,15,0.070626,20
2,15,0.016672,19
2,15,0.089707,18
2,15,0.019682,17
2,15,0.000028,16
2,15,0.004693,15
2,15,0.061648,14
2,15,0.034749,13
2,15,0.027715,12
2,15,0.075689,11
2,15,0.058682,10
2,15,0.075661,9
2,15,0.092731,8
2,15,0.034001,7
2,15,0.065703,6
2,15,0.091694,5
2,15,0.071680,4
2,15,0.004762,3
2,15,0.006425,2
2,15,0.014588,1
2,10,0.045691,30
2,10,0.075688,29
2,10,0.063683,28
2,10,0.008707,27
2,10,0.031706,26
2,10,0.055708,25
2,10,0.020722,24
2,10,0.043628,23
2,10,0.062690,22
2,10,0.058696,21
2,10,0.062716,20
2,10,0.016720,19
2,10,0.082695,18
2,10,0.019680,17
2,10,0.000012,16
2,10,0.004724,15
2,10,0.061694,14
2,10,0.025339,13
2,10,0.017713,12
2,10,0.075686,11
2,10,0.058667,10
2,10,0.070667,9
2,10,0.092685,8
2,10,0.018717,7
2,10,0.065692,6
2,10,0.073698,5
2,10,0.071701,4
2,10,0.002712,3
2,10,0.002352,2
2,10,0.000053,1
2,10,0.045704,30
2,10,0.075664,29
2,10,0.063141,28
2,10,0.009224,27
2,10,0.031711,26
2,10,0.055678,25
2,10,0.020695,24
2,10,0.043691,23
2,10,0.062697,22
2,10,0.058694,21
2,10,0.062668,20
2,10,0.016733,19
2,10,0.082674,18
2,10,0.019750,17
2,10,0.000015,16
2,10,0.004696,15
2,10,0.061717,14
2,10,0.034742,13
2,10,0.017715,12
2,10,0.075694,11
2,10,0.058710,10
2,10,0.070668,9
2,10,0.092664,8
2,10,0.018705,7
2,10,0.065725,6
2,10,0.073678,5
2,10,0.031365,4
2,10,0.002696,3
2,10,0.002588,2
2,10,0.000077,1
2,10,0.045707,30
2,10,0.075668,29
2,10,0.063666,28
2,10,0.008726,27
2,10,0.031726,26
2,10,0.055699,25
2,10,0.020730,24
2,10,0.043726,23
2,10,0.062700,22
2,10,0.058708,21
2,10,0.062738,20
2,10,0.016725,19
2,10,0.082697,18
2,10,0.019714,17
2,10,0.000020,16
2,10,0.004722,15
2,10,0.061682,14
2,10,0.034680,13
2,10,0.017716,12
2,10,0.075708,11
2,10,0.058722,10
2,10,0.070740,9
2,10,0.092686,8
2,10,0.018720,7
2,10,0.065701,6
2,10,0.073704,5
2,10,0.071713,4
2,10,0.002710,3
2,10,0.002677,2
2,10,0.000255,1
2,5,0.045711,30
2,5,0.075734,29
2,5,0.031730,28
2,5,0.008707,27
2,5,0.017699,26
2,5,0.013710,25
2,5,0.008693,24
2,5,0.032686,23
2,5,0.062394,22
2,5,0.058692,21
2,5,0.062656,20
2,5,0.005698,19
2,5,0.058696,18
2,5,0.000007,17
2,5,0.000006,16
2,5,0.004698,15
2,5,0.040700,14
2,5,0.034685,13
2,5,0.017693,12
2,5,0.075707,11
2,5,0.058696,10
2,5,0.070680,9
2,5,0.092632,8
2,5,0.018700,7
2,5,0.065694,6
2,5,0.073703,5
2,5,0.066678,4
2,5,0.001676,3
2,5,0.000009,2
2,5,0.000032,1
2,5,0.045745,30
2,5,0.075701,29
2,5,0.031688,28
2,5,0.008711,27
2,5,0.017700,26
2,5,0.013701,25
2,5,0.008708,24
2,5,0.032701,23
2,5,0.062691,22
2,5,0.058693,21
2,5,0.062701,20
2,5,0.005412,19
2,5,0.058709,18
2,5,0.000007,17
2,5,0.000007,16
2,5,0.004702,15
2,5,0.040675,14
2,5,0.034696,13
2,5,0.017703,12
2,5,0.075682,11
2,5,0.058697,10
2,5,0.070641,9
2,5,0.092688,8
2,5,0.018708,7
2,5,0.065710,6
2,5,0.073644,5
2,5,0.066704,4
2,5,0.001708,3
2,5,0.000012,2
2,5,0.000033,1
2,5,0.045749,30
2,5,0.075696,29
2,5,0.031649,28
2,5,0.008695,27
2,5,0.017705,26
2,5,0.013678,25
2,5,0.008703,24
2,5,0.032692,23
2,5,0.062646,22
2,5,0.058691,21
2,5,0.062652,20
2,5,0.005691,19
2,5,0.058705,18
2,5,0.000012,17
2,5,0.000012,16
2,5,0.004676,15
2,5,0.040702,14
2,5,0.034711,13
2,5,0.017698,12
2,5,0.075650,11
2,5,0.058666,10
2,5,0.070691,9
2,5,0.092673,8
2,5,0.018702,7
2,5,0.033091,6
2,5,0.073677,5
2,5,0.066701,4
2,5,0.001684,3
2,5,0.000010,2
2,5,0.000031,1
2,20,0.045728,30
2,20,0.090733,29
2,20,0.065663,28
2,20,0.008762,27
2,20,0.031697,26
2,20,0.058618,25
2,20,0.026692,24
2,20,0.047792,23
2,20,0.066688,22
2,20,0.064724,21
2,20,0.070708,20
2,20,0.016713,19
2,20,0.096686,18
2,20,0.019763,17
2,20,0.000729,16
2,20,0.004705,15
2,20,0.061742,14
2,20,0.038743,13
2,20,0.027701,12
2,20,0.075705,11
2,20,0.058701,10
2,20,0.075682,9
2,20,0.092675,8
2,20,0.034735,7
2,20,0.065726,6
2,20,0.091726,5
2,20,0.071704,4
2,20,0.006696,3
2,20,0.009327,2
2,20,0.014039,1
2,20,0.045732,30
2,20,0.090709,29
2,20,0.065672,28
2,20,0.000046,27
2,20,0.031563,26
2,20,0.058740,25
2,20,0.026711,24
2,20,0.047795,23
2,20,0.066744,22
2,20,0.064727,21
2,20,0.070787,20
2,20,0.016740,19
2,20,0.096744,18
2,20,0.019721,17
2,20,0.000650,16
2,20,0.004790,15
2,20,0.061703,14
2,20,0.038775,13
2,20,0.027730,12
2,20,0.075721,11
2,20,0.058791,10
2,20,0.075712,9
2,20,0.092697,8
2,20,0.034709,7
2,20,0.065724,6
2,20,0.091804,5
2,20,0.071660,4
2,20,0.006688,3
2,20,0.009740,2
2,20,0.015826,1
2,20,0.045773,30
2,20,0.090691,29
2,20,0.065687,28
2,20,0.008688,27
2,20,0.031706,26
2,20,0.058661,25
2,20,0.026669,24
2,20,0.047800,23
2,20,0.066701,22
2,20,0.064622,21
2,20,0.070739,20
2,20,0.016700,19
2,20,0.096761,18
2,20,0.019750,17
2,20,0.000696,16
2,20,0.004751,15
2,20,0.061722,14
2,20,0.038689,13
2,20,0.027747,12
2,20,0.075679,11
2,20,0.058751,10
2,20,0.075763,9
2,20,0.092665,8
2,20,0.034761,7
2,20,0.065680,6
2,20,0.091763,5
2,20,0.071685,4
2,20,0.006758,3
2,20,0.009676,2
2,20,0.014576,1
